contact_id,message,dir,emotion
user_550,Joy unbounded,sent,joy
user_551,"Listen, Joy unbounded...",sent,joy
user_552,"You know what, Joy unbounded honestly",sent,joy
user_553,"I just want to say, Joy unbounded!!",sent,joy
user_554,"I have to tell you, Joy unbounded for real",sent,joy
user_555,"Honestly, Joy unbounded!",sent,joy
user_557,"To be honest, Joy unbounded today",sent,joy
user_558,"Just so you know, Joy unbounded",sent,joy
user_559,"I just want to say, Joy unbounded!",sent,joy
user_560,"You know what, Joy unbounded...",sent,joy
user_561,I'm so angry right now,sent,anger
user_562,"Hey, I'm so angry right now...",sent,anger
user_563,"Hey, I'm so absolutely angry right now seriously",sent,anger
user_564,I'm so angry right now seriously,sent,anger
user_565,"To be honest, I'm absolutely so angry right now for real",sent,anger
user_566,I'm so angry right now honestly,sent,anger
user_567,"Honestly, I'm so angry right now at the moment",sent,anger
user_569,"To be honest, I'm so angry right now right now",sent,anger
user_570,"To be honest, I'm so angry right now today",sent,anger
user_571,"Honestly, I'm so angry right now...",sent,anger
user_572,This makes me furious,sent,anger
user_573,"Just so you know, This makes incredibly me furious!",sent,anger
user_574,"Listen, This makes really me furious today",sent,anger
user_575,"You know what, This makes me extremely furious!",sent,anger
user_576,"Honestly, This makes truly me furious today",sent,anger
user_577,"I have to tell you, This makes me furious at the moment",sent,anger
user_578,"Honestly, This makes me furious",sent,anger
user_579,"I just want to say, This truly makes me furious right now",sent,anger
user_580,"You know what, This makes me furious right now",sent,anger
user_581,"Hey, This makes me furious for real",sent,anger
user_582,"To be honest, This makes me furious seriously",sent,anger
user_583,I'm absolutely livid,sent,anger
user_584,I'm absolutely livid seriously,sent,anger
user_585,"I have to tell you, I'm absolutely livid seriously",sent,anger
user_586,"Hey, I'm absolutely livid for real",sent,anger
user_587,"Hey, I'm absolutely livid!!",sent,anger
user_589,"Listen, I'm absolutely livid seriously",sent,anger
user_590,I'm absolutely livid honestly,sent,anger
user_591,"Hey, I'm absolutely totally livid honestly",sent,anger
user_592,"Honestly, I'm absolutely livid!!",sent,anger
user_594,My blood is boiling,sent,anger
user_595,"I just want to say, My blood is extremely boiling for real",sent,anger
user_596,"I just want to say, My so blood is boiling!!",sent,anger
user_597,"I have to tell you, My blood is boiling at the moment",sent,anger
user_598,"You know what, My blood totally is boiling!!",sent,anger
user_599,"I have to tell you, My blood is boiling",sent,anger
user_600,"Hey, My blood really is boiling...",sent,anger
user_601,"I just want to say, My blood is boiling!!",sent,anger
user_602,"Hey, My completely blood is boiling...",sent,anger
user_603,"Just so you know, My blood is so boiling honestly",sent,anger
user_604,"I just want to say, My blood is boiling right now",sent,anger
user_605,I've had enough of this,sent,anger
user_606,I've had extremely enough of this for real,sent,anger
user_607,"Honestly, I've extremely had enough of this at the moment",sent,anger
user_608,"Listen, I've had truly enough of this at the moment",sent,anger
user_609,"I have to tell you, I've had enough of this at the moment",sent,anger
user_610,"To be honest, I've had enough of this honestly",sent,anger
user_611,"Hey, I've had enough of utterly this!!",sent,anger
user_612,"Listen, I've had enough of this for real",sent,anger
user_613,"Honestly, I've utterly had enough of this honestly",sent,anger
user_614,"To be honest, I've had enough of this!",sent,anger
user_615,I've had enough of really this seriously,sent,anger
user_616,This is infuriating,sent,anger
user_617,"I have to tell you, This is infuriating seriously",sent,anger
user_618,This is very infuriating...,sent,anger
user_619,"I just want to say, This is infuriating honestly",sent,anger
user_620,"Honestly, This is infuriating!!",sent,anger
user_621,"I have to tell you, This is infuriating for real",sent,anger
user_622,"Just so you know, This is infuriating seriously",sent,anger
user_623,"Listen, This is infuriating...",sent,anger
user_624,"Listen, This is extremely infuriating!",sent,anger
user_625,"I have to tell you, This is infuriating honestly",sent,anger
user_626,"I have to tell you, This is infuriating!",sent,anger
user_627,I'm seeing red,sent,anger
user_628,"I have to tell you, I'm utterly seeing red for real",sent,anger
user_629,I'm seeing red!,sent,anger
user_630,"I just want to say, I'm seeing really red seriously",sent,anger
user_631,"Listen, I'm seeing red right now",sent,anger
user_632,"Hey, I'm seeing very red!",sent,anger
user_633,"Honestly, I'm seeing red seriously",sent,anger
user_634,"Hey, I'm seeing red seriously",sent,anger
user_635,"Hey, I'm utterly seeing red!",sent,anger
user_636,"I just want to say, I'm utterly seeing red",sent,anger
user_637,"I just want to say, I'm incredibly seeing red honestly",sent,anger
user_638,Rage building up,sent,anger
user_639,"I just want to say, Rage building up!",sent,anger
user_640,Rage very building up...,sent,anger
user_641,Rage building utterly up!,sent,anger
user_642,"To be honest, Rage building up at the moment",sent,anger
user_643,"I just want to say, Rage utterly building up!",sent,anger
user_644,"To be honest, Rage building up honestly",sent,anger
user_645,"Honestly, Rage building really up...",sent,anger
user_646,"Just so you know, Rage building really up honestly",sent,anger
user_647,"Just so you know, Rage building up honestly",sent,anger
user_648,"To be honest, Rage really building up seriously",sent,anger
user_649,Sick and tired of this,sent,anger
user_650,"Just so you know, Sick and very tired of this for real",sent,anger
user_651,"Honestly, Sick and tired of this!!",sent,anger
user_652,"I have to tell you, Sick and tired of very this",sent,anger
user_653,"I have to tell you, Sick and tired of absolutely this!!",sent,anger
user_654,"I just want to say, Sick and tired of completely this",sent,anger
user_655,"I just want to say, Sick absolutely and tired of this at the moment",sent,anger
user_656,"I just want to say, Sick and tired so of this right now",sent,anger
user_657,Sick and incredibly tired of this,sent,anger
user_658,"Honestly, Sick and tired of this",sent,anger
user_659,"Just so you know, Sick and so tired of this for real",sent,anger
user_660,Fed up with everything,sent,anger
user_661,"Just so you know, Fed up with everything honestly",sent,anger
user_662,"Listen, Fed up with everything for real",sent,anger
user_663,"Just so you know, Fed up with everything!!",sent,anger
user_664,"I have to tell you, Fed very up with everything!",sent,anger
user_665,"Listen, Fed completely up with everything at the moment",sent,anger
user_666,"Hey, Fed up with everything",sent,anger
user_667,"I have to tell you, Fed up with everything seriously",sent,anger
user_668,"I have to tell you, Fed up with utterly everything",sent,anger
user_669,Fed up truly with everything right now,sent,anger
user_670,"Honestly, Fed up really with everything seriously",sent,anger
user_671,This is unacceptable,sent,anger
user_672,"Listen, This totally is unacceptable right now",sent,anger
user_673,"Just so you know, This is unacceptable!!",sent,anger
user_674,"You know what, This is unacceptable...",sent,anger
user_675,"Honestly, This is so unacceptable right now",sent,anger
user_676,"Hey, This is unacceptable honestly",sent,anger
user_677,"I have to tell you, This is extremely unacceptable at the moment",sent,anger
user_678,"You know what, This is unacceptable!",sent,anger
user_679,"Just so you know, This is so unacceptable...",sent,anger
user_680,This is unacceptable honestly,sent,anger
user_681,"Listen, This is so unacceptable...",sent,anger
user_682,How dare you,sent,anger
user_683,"Just so you know, How dare you...",sent,anger
user_684,"Honestly, How dare very you today",sent,anger
user_685,"You know what, How dare you",sent,anger
user_686,"Honestly, How absolutely dare you",sent,anger
user_687,"Honestly, How completely dare you honestly",sent,anger
user_688,"Honestly, How dare so you...",sent,anger
user_689,"I just want to say, How dare you for real",sent,anger
user_690,"Listen, How truly dare you honestly",sent,anger
user_691,"You know what, How absolutely dare you at the moment",sent,anger
user_692,"I have to tell you, How dare you today",sent,anger
user_693,I'm pissed off,sent,anger
user_694,"I just want to say, I'm pissed off...",sent,anger
user_695,"I have to tell you, I'm pissed off right now",sent,anger
user_696,I'm completely pissed off!!,sent,anger
user_697,"You know what, I'm incredibly pissed off",sent,anger
user_698,"You know what, I'm pissed truly off at the moment",sent,anger
user_699,"Honestly, I'm pissed utterly off!",sent,anger
user_700,I'm pissed really off honestly,sent,anger
user_701,"I have to tell you, I'm pissed absolutely off today",sent,anger
user_702,I'm pissed off right now,sent,anger
user_703,"I have to tell you, I'm incredibly pissed off at the moment",sent,anger
user_704,This pisses me off,sent,anger
user_705,"Hey, This pisses me off seriously",sent,anger
user_706,"Just so you know, This truly pisses me off for real",sent,anger
user_707,"I just want to say, This pisses me off!",sent,anger
user_708,"I just want to say, This so pisses me off right now",sent,anger
user_709,This pisses me extremely off honestly,sent,anger
user_710,"Listen, This pisses utterly me off...",sent,anger
user_711,"I just want to say, This pisses me off today",sent,anger
user_712,"To be honest, This pisses me incredibly off!",sent,anger
user_713,"Listen, This pisses me off",sent,anger
user_714,"Listen, This pisses me off right now",sent,anger
user_715,Absolutely furious,sent,anger
user_716,"Honestly, Absolutely furious!!",sent,anger
user_717,"You know what, Absolutely furious right now",sent,anger
user_719,Absolutely furious!,sent,anger
user_720,Absolutely furious...,sent,anger
user_721,"Just so you know, Absolutely furious right now",sent,anger
user_722,"You know what, Absolutely furious!",sent,anger
user_723,"You know what, Absolutely furious today",sent,anger
user_724,"Just so you know, Absolutely furious honestly",sent,anger
user_725,"I just want to say, Absolutely furious today",sent,anger
user_726,Steaming mad,sent,anger
user_727,Steaming mad today,sent,anger
user_728,"I just want to say, Steaming mad today",sent,anger
user_729,"Honestly, Steaming mad honestly",sent,anger
user_730,"Honestly, Steaming mad right now",sent,anger
user_731,"Hey, Steaming mad for real",sent,anger
user_732,"I just want to say, Steaming mad",sent,anger
user_733,"Honestly, Steaming mad today",sent,anger
user_734,"I have to tell you, Steaming mad",sent,anger
user_736,"Honestly, Steaming mad at the moment",sent,anger
user_737,Fit to be tied,sent,anger
user_738,"I just want to say, Fit really to be tied!",sent,anger
user_739,"You know what, Fit to be really tied right now",sent,anger
user_740,"Hey, Fit so to be tied honestly",sent,anger
user_741,"To be honest, Fit to very be tied at the moment",sent,anger
user_742,"I have to tell you, Fit to completely be tied",sent,anger
user_743,"Just so you know, Fit to be utterly tied!!",sent,anger
user_744,"I have to tell you, Fit to be tied for real",sent,anger
user_745,"To be honest, Fit to be tied at the moment",sent,anger
user_746,"Honestly, Fit to be totally tied...",sent,anger
user_747,"To be honest, Fit to be so tied",sent,anger
user_748,Lost my temper,sent,anger
user_750,"To be honest, Lost incredibly my temper",sent,anger
user_751,"Hey, Lost my temper today",sent,anger
user_752,"I just want to say, Lost my utterly temper seriously",sent,anger
user_753,"Hey, Lost my temper...",sent,anger
user_754,"I have to tell you, Lost my temper at the moment",sent,anger
user_755,"Hey, Lost my temper honestly",sent,anger
user_756,"I just want to say, Lost so my temper seriously",sent,anger
user_757,"Listen, Lost my temper!!",sent,anger
user_758,"To be honest, Lost completely my temper today",sent,anger
user_759,Blowing my top,sent,anger
user_760,"Hey, Blowing my extremely top honestly",sent,anger
user_761,"To be honest, Blowing my completely top honestly",sent,anger
user_762,"To be honest, Blowing my so top",sent,anger
user_763,Blowing my top!,sent,anger
user_764,"You know what, Blowing my top...",sent,anger
user_765,"Honestly, Blowing totally my top...",sent,anger
user_766,"Honestly, Blowing really my top!",sent,anger
user_767,"Hey, Blowing really my top",sent,anger
user_768,"I just want to say, Blowing my top honestly",sent,anger
user_769,"Just so you know, Blowing my top today",sent,anger
user_770,Ready to explode,sent,anger
user_771,"You know what, Ready to utterly explode for real",sent,anger
